ticket_id,customer_id,created_date,category,priority,status,resolution_time_hours,satisfaction_score,ticket_text
TKT_00008623,CUST_004105,2024-09-03,performance,medium,resolved,21.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00008624,CUST_004105,2024-06-13,technical_issue,high,resolved,7.0,2.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00008625,CUST_002842,2024-06-23,data_export,low,resolved,56.0,3.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008626,CUST_002842,2024-05-29,billing,high,resolved,7.0,3.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008627,CUST_002842,2024-08-03,bug_report,high,pending,,,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008628,CUST_002842,2024-05-19,technical_issue,medium,resolved,33.0,3.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00008629,CUST_001840,2022-10-30,technical_issue,high,resolved,5.0,4.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00008630,CUST_006366,2024-05-04,integration_help,low,resolved,36.0,4.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00008631,CUST_006366,2024-03-25,technical_issue,low,resolved,59.0,4.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00008632,CUST_000024,2024-07-09,feature_request,low,closed,72.0,4.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00008633,CUST_000024,2024-08-20,data_export,low,resolved,46.0,3.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00008634,CUST_000024,2024-05-12,integration_help,low,closed,31.0,3.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00008635,CUST_000024,2024-08-24,training,low,resolved,80.0,2.0,Can you provide training materials for our specific use case?
TKT_00008636,CUST_000024,2024-09-14,feature_request,high,resolved,6.0,4.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00008637,CUST_000024,2024-07-30,bug_report,high,closed,8.0,4.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008638,CUST_000024,2024-05-25,bug_report,medium,resolved,14.0,4.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008639,CUST_008067,2023-12-09,bug_report,low,resolved,45.0,3.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008640,CUST_008067,2022-10-22,integration_help,high,resolved,7.0,2.0,API documentation is confusing. Can someone walk me through the setup process?
TKT_00008641,CUST_008067,2024-08-26,feature_request,medium,resolved,17.0,3.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00008642,CUST_004744,2024-05-20,account_access,low,resolved,61.0,4.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008643,CUST_004744,2023-10-07,account_access,low,pending,,,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00008644,CUST_004744,2024-04-18,training,medium,resolved,28.0,2.0,Can you provide training materials for our specific use case?
TKT_00008645,CUST_002646,2023-10-10,billing,low,resolved,27.0,4.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008646,CUST_002646,2024-07-18,billing,low,closed,53.0,4.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00008647,CUST_002646,2024-05-26,integration_help,low,resolved,37.0,3.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00008648,CUST_002646,2024-08-22,data_export,medium,resolved,35.0,2.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008649,CUST_002646,2024-08-19,data_export,low,resolved,62.0,3.0,Export format is missing some columns we need. Can this be customized?
TKT_00008650,CUST_005352,2024-01-18,account_access,medium,resolved,40.0,3.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00008651,CUST_005352,2024-06-03,bug_report,medium,resolved,36.0,4.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00008652,CUST_005352,2023-12-21,feature_request,medium,closed,20.0,2.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008653,CUST_005352,2024-07-06,integration_help,medium,resolved,26.0,3.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00008654,CUST_006206,2024-06-03,account_access,medium,resolved,25.0,2.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008655,CUST_005713,2024-02-01,data_export,medium,resolved,37.0,4.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00008656,CUST_005713,2024-03-16,integration_help,high,resolved,13.0,3.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00008657,CUST_005713,2023-10-30,performance,low,closed,63.0,2.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008658,CUST_008172,2024-05-31,performance,medium,resolved,36.0,3.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00008659,CUST_008172,2024-02-11,performance,low,closed,27.0,3.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00008660,CUST_008172,2024-05-04,training,low,resolved,68.0,3.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00008661,CUST_009329,2024-01-15,training,low,resolved,36.0,4.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00008662,CUST_009329,2023-06-21,bug_report,urgent,resolved,3.0,4.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008663,CUST_002280,2023-12-17,bug_report,medium,closed,37.0,4.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00008664,CUST_002280,2023-08-07,technical_issue,low,resolved,57.0,3.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00008665,CUST_008279,2024-09-16,billing,low,resolved,34.0,3.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008666,CUST_008279,2024-09-26,feature_request,medium,resolved,21.0,2.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008667,CUST_006078,2024-03-30,bug_report,medium,resolved,42.0,4.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008668,CUST_006078,2024-03-09,account_access,low,resolved,87.0,2.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00008669,CUST_000637,2024-02-12,performance,low,pending,,,System is very slow during peak hours. Reports take forever to load.
TKT_00008670,CUST_000637,2024-08-12,account_access,low,closed,46.0,2.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008671,CUST_000637,2024-09-22,account_access,high,resolved,8.0,3.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008672,CUST_000637,2024-06-24,technical_issue,low,resolved,84.0,3.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00008673,CUST_000637,2024-08-07,data_export,low,resolved,87.0,2.0,Export format is missing some columns we need. Can this be customized?
TKT_00008674,CUST_006042,2024-09-11,feature_request,low,resolved,34.0,4.0,Better mobile experience would help our field team access data on the go.
TKT_00008675,CUST_006042,2024-09-11,account_access,medium,closed,13.0,4.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008676,CUST_002189,2024-08-22,performance,low,resolved,41.0,4.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00008677,CUST_002189,2024-07-06,bug_report,urgent,closed,3.0,4.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008678,CUST_002189,2024-08-29,billing,medium,resolved,17.0,2.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00008679,CUST_002189,2024-09-21,data_export,low,resolved,67.0,2.0,Export format is missing some columns we need. Can this be customized?
TKT_00008680,CUST_001810,2022-08-31,data_export,medium,resolved,16.0,4.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008681,CUST_001810,2024-02-18,feature_request,low,resolved,59.0,3.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008682,CUST_001810,2023-04-07,technical_issue,medium,closed,27.0,3.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00008683,CUST_005635,2023-07-19,performance,low,closed,72.0,4.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008684,CUST_005635,2023-03-25,data_export,medium,resolved,18.0,3.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008685,CUST_005635,2024-09-12,performance,low,closed,43.0,2.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00008686,CUST_005635,2023-10-28,technical_issue,medium,closed,20.0,4.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00008687,CUST_001683,2024-02-15,integration_help,medium,resolved,14.0,4.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00008688,CUST_003913,2024-06-26,training,high,resolved,6.0,4.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00008689,CUST_003913,2024-06-20,technical_issue,low,resolved,60.0,2.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00008690,CUST_008738,2023-08-14,feature_request,high,resolved,10.0,3.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008691,CUST_008738,2023-05-11,data_export,low,resolved,90.0,2.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008692,CUST_008738,2024-06-20,bug_report,low,closed,64.0,3.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00008693,CUST_009628,2024-02-24,feature_request,medium,closed,39.0,2.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008694,CUST_009628,2024-02-07,data_export,urgent,resolved,2.0,5.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00008695,CUST_009628,2024-06-29,data_export,high,closed,8.0,4.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008696,CUST_009628,2024-08-01,billing,low,resolved,94.0,2.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00008697,CUST_004980,2024-01-29,performance,high,resolved,12.0,4.0,Dashboard performance has degraded significantly over the past month.
TKT_00008698,CUST_004980,2024-09-22,data_export,low,resolved,33.0,2.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008699,CUST_004980,2024-05-25,integration_help,high,closed,11.0,4.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00008700,CUST_004980,2023-11-29,technical_issue,medium,pending,,,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00008701,CUST_006302,2024-09-03,billing,low,resolved,42.0,2.0,My payment failed but I'm not sure why. Can you help me resolve this quickly?
TKT_00008702,CUST_006302,2024-01-02,bug_report,high,closed,8.0,3.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00008703,CUST_006302,2024-05-16,integration_help,low,closed,47.0,2.0,API documentation is confusing. Can someone walk me through the setup process?
TKT_00008704,CUST_006302,2024-02-09,performance,medium,resolved,28.0,4.0,Dashboard performance has degraded significantly over the past month.
TKT_00008705,CUST_006933,2024-06-02,account_access,low,resolved,37.0,4.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00008706,CUST_006933,2024-09-17,training,low,closed,78.0,3.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00008707,CUST_006933,2024-08-29,billing,medium,resolved,28.0,4.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00008708,CUST_005448,2024-09-10,technical_issue,low,resolved,72.0,3.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00008709,CUST_005448,2024-02-17,feature_request,medium,resolved,19.0,3.0,Can you add more export formats? We need Excel compatibility for our stakeholders.
TKT_00008710,CUST_005448,2023-01-06,bug_report,medium,resolved,42.0,3.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008711,CUST_005448,2024-07-28,bug_report,medium,closed,27.0,2.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008712,CUST_005448,2024-02-27,data_export,high,resolved,6.0,2.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008713,CUST_007813,2023-08-23,billing,low,closed,93.0,2.0,My payment failed but I'm not sure why. Can you help me resolve this quickly?
TKT_00008714,CUST_007813,2024-06-17,bug_report,medium,closed,46.0,3.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008715,CUST_007813,2023-09-19,bug_report,medium,resolved,24.0,4.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00008716,CUST_007813,2024-08-21,technical_issue,medium,resolved,33.0,3.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008717,CUST_007813,2023-11-17,training,low,resolved,47.0,3.0,New team members need training on advanced features. Do you offer sessions?
TKT_00008718,CUST_007075,2024-09-26,technical_issue,medium,closed,38.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008719,CUST_008147,2024-03-13,technical_issue,low,resolved,84.0,3.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00008720,CUST_008147,2024-07-10,training,high,closed,5.0,3.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00008721,CUST_008147,2024-06-29,account_access,medium,closed,14.0,4.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008722,CUST_004720,2023-07-09,training,high,resolved,15.0,4.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00008723,CUST_002253,2023-04-15,account_access,low,closed,35.0,3.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008724,CUST_002253,2024-03-20,feature_request,medium,closed,18.0,3.0,Better mobile experience would help our field team access data on the go.
TKT_00008725,CUST_002253,2024-04-02,integration_help,medium,resolved,15.0,2.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00008726,CUST_002253,2023-07-09,feature_request,medium,resolved,37.0,3.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00008727,CUST_002253,2023-11-02,billing,medium,closed,22.0,3.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008728,CUST_006685,2023-12-13,account_access,medium,resolved,45.0,3.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00008729,CUST_006685,2022-06-07,bug_report,medium,resolved,31.0,4.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008730,CUST_006685,2024-08-29,performance,low,resolved,40.0,4.0,Dashboard performance has degraded significantly over the past month.
TKT_00008731,CUST_006685,2024-04-06,bug_report,low,resolved,43.0,4.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008732,CUST_006685,2023-02-11,billing,low,resolved,88.0,2.0,My payment failed but I'm not sure why. Can you help me resolve this quickly?
TKT_00008733,CUST_006685,2023-04-23,technical_issue,low,resolved,45.0,3.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008734,CUST_006685,2023-05-01,performance,low,resolved,92.0,2.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008735,CUST_006685,2022-09-19,bug_report,low,resolved,57.0,4.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008736,CUST_002926,2023-06-12,performance,low,resolved,46.0,2.0,Dashboard performance has degraded significantly over the past month.
TKT_00008737,CUST_002926,2024-06-17,performance,low,resolved,27.0,4.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008738,CUST_002926,2023-05-17,performance,high,closed,14.0,2.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00008739,CUST_002926,2022-12-25,billing,urgent,closed,1.0,5.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008740,CUST_008959,2024-03-29,data_export,medium,resolved,46.0,3.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008741,CUST_008959,2024-05-19,account_access,medium,closed,16.0,4.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008742,CUST_008959,2024-02-06,data_export,medium,closed,34.0,3.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00008743,CUST_008959,2024-03-24,billing,high,resolved,11.0,3.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00008744,CUST_000645,2024-06-19,feature_request,medium,resolved,38.0,4.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008745,CUST_000645,2024-06-30,data_export,low,resolved,72.0,4.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008746,CUST_000645,2024-08-05,feature_request,medium,resolved,46.0,2.0,Can you add more export formats? We need Excel compatibility for our stakeholders.
TKT_00008747,CUST_000645,2024-07-07,bug_report,high,resolved,15.0,2.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008748,CUST_000374,2024-08-20,data_export,low,resolved,89.0,3.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008749,CUST_000374,2023-09-06,technical_issue,low,resolved,73.0,1.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00008750,CUST_000374,2022-12-13,integration_help,medium,resolved,44.0,4.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00008751,CUST_000374,2023-07-12,feature_request,low,resolved,90.0,2.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008752,CUST_000374,2022-10-26,integration_help,low,resolved,59.0,4.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00008753,CUST_003318,2024-02-09,feature_request,high,resolved,14.0,3.0,Can you add more export formats? We need Excel compatibility for our stakeholders.
TKT_00008754,CUST_003318,2024-02-12,data_export,medium,resolved,46.0,4.0,Export format is missing some columns we need. Can this be customized?
TKT_00008755,CUST_003318,2024-05-31,account_access,medium,resolved,21.0,4.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008756,CUST_004127,2024-05-07,training,high,closed,10.0,4.0,Can you provide training materials for our specific use case?
TKT_00008757,CUST_004127,2024-05-31,account_access,low,resolved,75.0,1.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008758,CUST_004063,2023-05-27,bug_report,low,closed,78.0,1.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008759,CUST_000894,2023-04-20,performance,medium,closed,43.0,2.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008760,CUST_000894,2023-06-30,data_export,low,resolved,49.0,4.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008761,CUST_000894,2023-08-05,integration_help,low,closed,83.0,2.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00008762,CUST_000894,2023-12-12,technical_issue,high,resolved,5.0,2.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00008763,CUST_000894,2022-12-27,data_export,medium,closed,35.0,3.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008764,CUST_000894,2023-08-29,performance,medium,closed,32.0,2.0,Dashboard performance has degraded significantly over the past month.
TKT_00008765,CUST_002102,2022-07-18,bug_report,low,closed,89.0,3.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008766,CUST_002102,2024-04-07,data_export,medium,resolved,41.0,4.0,Export format is missing some columns we need. Can this be customized?
TKT_00008767,CUST_002102,2023-10-10,bug_report,medium,resolved,26.0,4.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008768,CUST_002102,2024-04-14,technical_issue,medium,resolved,26.0,3.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008769,CUST_009516,2023-06-28,integration_help,medium,resolved,43.0,3.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00008770,CUST_009516,2024-05-20,integration_help,medium,resolved,25.0,4.0,API documentation is confusing. Can someone walk me through the setup process?
TKT_00008771,CUST_009516,2024-08-26,bug_report,medium,closed,28.0,3.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008772,CUST_009516,2023-05-30,integration_help,medium,resolved,25.0,4.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00008773,CUST_009516,2023-11-06,performance,medium,closed,31.0,3.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00008774,CUST_009516,2024-08-23,bug_report,low,resolved,26.0,3.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008775,CUST_004319,2024-08-13,bug_report,medium,resolved,39.0,2.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008776,CUST_004319,2024-08-16,feature_request,medium,resolved,12.0,3.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008777,CUST_006024,2024-04-13,data_export,low,closed,51.0,2.0,Export format is missing some columns we need. Can this be customized?
TKT_00008778,CUST_006024,2024-04-29,billing,high,resolved,4.0,3.0,My payment failed but I'm not sure why. Can you help me resolve this quickly?
TKT_00008779,CUST_006141,2022-10-24,performance,medium,resolved,41.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00008780,CUST_008596,2023-07-29,billing,medium,resolved,18.0,4.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008781,CUST_002313,2024-08-09,account_access,low,resolved,59.0,3.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00008782,CUST_002313,2023-08-05,technical_issue,medium,resolved,22.0,4.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00008783,CUST_002313,2024-05-18,feature_request,low,closed,62.0,3.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008784,CUST_006301,2023-05-25,feature_request,medium,resolved,21.0,3.0,Better mobile experience would help our field team access data on the go.
TKT_00008785,CUST_006301,2024-03-16,technical_issue,low,closed,67.0,3.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00008786,CUST_006099,2023-07-22,bug_report,medium,resolved,35.0,3.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008787,CUST_006099,2022-07-23,training,low,resolved,81.0,1.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00008788,CUST_006099,2024-07-11,account_access,medium,resolved,19.0,3.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008789,CUST_001542,2024-06-04,account_access,high,resolved,13.0,3.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00008790,CUST_008943,2022-12-25,account_access,medium,resolved,41.0,3.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008791,CUST_008943,2023-12-24,performance,high,closed,12.0,3.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008792,CUST_008943,2024-06-20,technical_issue,medium,closed,39.0,4.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00008793,CUST_008943,2022-12-27,billing,high,resolved,15.0,4.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00008794,CUST_001802,2023-08-28,feature_request,medium,resolved,12.0,4.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008795,CUST_001802,2024-08-09,data_export,medium,resolved,28.0,4.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008796,CUST_001802,2022-05-23,training,medium,closed,45.0,3.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00008797,CUST_001802,2023-02-06,billing,medium,resolved,23.0,4.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008798,CUST_002572,2024-08-02,bug_report,low,pending,,,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00008799,CUST_002572,2024-01-12,billing,low,resolved,77.0,2.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00008800,CUST_002572,2024-08-04,integration_help,low,resolved,66.0,2.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00008801,CUST_002572,2023-09-01,account_access,medium,resolved,24.0,4.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00008802,CUST_002572,2024-09-02,feature_request,low,resolved,48.0,2.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008803,CUST_004474,2023-11-02,billing,medium,resolved,34.0,3.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008804,CUST_004255,2024-09-30,billing,medium,resolved,28.0,3.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00008805,CUST_005926,2023-10-18,bug_report,low,resolved,69.0,4.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008806,CUST_005926,2024-02-23,feature_request,low,closed,47.0,3.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00008807,CUST_005926,2024-04-08,integration_help,medium,pending,,,API documentation is confusing. Can someone walk me through the setup process?
TKT_00008808,CUST_003642,2024-10-01,training,medium,resolved,40.0,4.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00008809,CUST_003642,2024-09-12,training,low,closed,26.0,3.0,New team members need training on advanced features. Do you offer sessions?
TKT_00008810,CUST_003642,2024-08-18,bug_report,urgent,resolved,3.0,5.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00008811,CUST_003642,2024-09-29,integration_help,low,closed,28.0,2.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00008812,CUST_001269,2024-07-11,account_access,low,resolved,79.0,3.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008813,CUST_001269,2023-02-16,performance,low,closed,52.0,3.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008814,CUST_001269,2024-06-18,bug_report,medium,resolved,23.0,3.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008815,CUST_001269,2022-12-24,feature_request,high,resolved,14.0,3.0,Better mobile experience would help our field team access data on the go.
TKT_00008816,CUST_001269,2023-08-08,technical_issue,medium,resolved,14.0,2.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008817,CUST_001269,2023-07-10,training,medium,resolved,41.0,3.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00008818,CUST_008717,2023-05-28,performance,medium,resolved,23.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00008819,CUST_008717,2022-11-10,integration_help,medium,resolved,31.0,4.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00008820,CUST_000044,2024-06-11,data_export,medium,closed,27.0,3.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008821,CUST_001511,2024-01-26,feature_request,high,resolved,5.0,2.0,Better mobile experience would help our field team access data on the go.
TKT_00008822,CUST_001511,2024-03-09,bug_report,low,closed,41.0,3.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008823,CUST_001511,2023-07-02,technical_issue,medium,resolved,43.0,3.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008824,CUST_001248,2023-04-19,feature_request,low,resolved,64.0,2.0,Better mobile experience would help our field team access data on the go.
TKT_00008825,CUST_001248,2023-03-04,bug_report,high,closed,15.0,4.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008826,CUST_001248,2022-12-14,performance,medium,resolved,23.0,2.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00008827,CUST_001248,2023-01-06,data_export,low,resolved,81.0,2.0,Export format is missing some columns we need. Can this be customized?
TKT_00008828,CUST_001142,2024-03-25,technical_issue,medium,resolved,35.0,4.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00008829,CUST_001142,2023-06-19,integration_help,low,resolved,48.0,4.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00008830,CUST_001142,2023-12-04,account_access,medium,closed,14.0,2.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00008831,CUST_003527,2024-09-29,bug_report,urgent,resolved,3.0,5.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00008832,CUST_003332,2024-02-17,performance,high,resolved,7.0,4.0,Dashboard performance has degraded significantly over the past month.
TKT_00008833,CUST_003332,2024-05-07,feature_request,urgent,resolved,1.0,5.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008834,CUST_005679,2024-04-28,billing,high,pending,,,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00008835,CUST_005679,2024-01-07,technical_issue,low,resolved,31.0,2.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
