customer_id,signup_date,plan_type,company_size,industry,status,monthly_revenue
CUST_007827,2024-06-12,starter,medium,media,active,42.22
CUST_007828,2023-11-25,starter,medium,media,active,51.53
CUST_007829,2022-12-14,premium,small,real_estate,active,688.18
CUST_007830,2022-03-07,starter,small,finance,active,25.0
CUST_007831,2023-09-06,starter,small,technology,active,32.51
CUST_007832,2023-08-22,starter,small,education,active,27.67
CUST_007833,2024-02-16,enterprise,medium,real_estate,active,546.71
CUST_007834,2022-09-18,starter,medium,real_estate,churned,53.4
CUST_007835,2022-05-31,starter,medium,retail,active,48.72
CUST_007836,2023-10-05,professional,medium,retail,active,195.13
CUST_007837,2024-02-27,professional,small,healthcare,active,110.66
CUST_007838,2022-04-13,enterprise,large,finance,active,999.74
CUST_007839,2024-09-29,starter,small,technology,active,24.58
CUST_007840,2023-04-14,professional,large,real_estate,active,325.9
CUST_007841,2023-12-15,starter,large,education,active,118.11
CUST_007842,2023-07-21,professional,small,consulting,active,111.17
CUST_007843,2024-01-31,enterprise,medium,non_profit,active,491.18
CUST_007844,2024-07-27,starter,large,healthcare,active,97.19
CUST_007845,2022-02-20,enterprise,small,media,active,274.05
CUST_007846,2022-02-06,professional,small,retail,active,102.89
CUST_007847,2022-12-27,starter,medium,healthcare,active,50.72
CUST_007848,2023-09-27,starter,small,non_profit,active,26.12
CUST_007849,2022-12-30,enterprise,large,finance,active,1246.09
CUST_007850,2024-01-23,professional,medium,healthcare,active,198.52
CUST_007851,2022-06-26,starter,small,finance,active,24.85
CUST_007852,2023-05-20,starter,small,consulting,active,31.88
CUST_007853,2022-09-13,starter,small,retail,active,29.67
CUST_007854,2022-07-06,starter,small,finance,active,23.45
CUST_007855,2024-05-27,professional,medium,manufacturing,active,171.11
CUST_007856,2022-04-26,enterprise,small,consulting,active,260.27
CUST_007857,2023-11-27,professional,small,education,active,106.33
CUST_007858,2022-09-24,professional,small,non_profit,active,114.01
CUST_007859,2023-01-27,professional,small,retail,active,115.19
CUST_007860,2024-01-28,professional,small,technology,active,106.62
CUST_007861,2024-04-16,starter,small,retail,active,25.55
CUST_007862,2022-10-24,starter,medium,manufacturing,active,45.12
CUST_007863,2024-06-17,starter,large,technology,active,91.27
CUST_007864,2024-05-10,professional,small,real_estate,active,98.96
CUST_007865,2023-09-06,starter,small,non_profit,active,33.9
CUST_007866,2022-01-13,enterprise,medium,manufacturing,active,590.52
CUST_007867,2024-04-03,professional,large,finance,active,320.85
CUST_007868,2023-01-19,professional,medium,non_profit,active,213.58
CUST_007869,2024-02-24,professional,small,real_estate,active,106.3
CUST_007870,2022-03-15,starter,small,non_profit,active,32.09
CUST_007871,2022-11-17,professional,small,retail,active,110.41
CUST_007872,2023-04-04,enterprise,large,media,active,1082.64
CUST_007873,2023-12-20,professional,small,finance,active,94.93
CUST_007874,2023-10-12,starter,medium,retail,active,42.34
CUST_007875,2024-06-17,starter,small,non_profit,active,31.8
CUST_007876,2023-03-01,professional,small,retail,active,89.81
CUST_007877,2023-04-09,starter,small,media,churned,28.7
CUST_007878,2024-03-24,enterprise,large,finance,active,1035.94
CUST_007879,2023-01-03,starter,medium,non_profit,active,42.21
CUST_007880,2023-03-05,starter,small,healthcare,active,33.48
CUST_007881,2022-12-24,starter,small,real_estate,active,24.17
CUST_007882,2024-04-08,starter,medium,non_profit,churned,41.82
CUST_007883,2023-11-01,starter,small,education,active,29.84
CUST_007884,2024-08-07,professional,medium,finance,active,171.21
CUST_007885,2022-10-20,starter,medium,healthcare,active,40.6
CUST_007886,2024-08-04,starter,small,consulting,active,25.73
CUST_007887,2022-06-05,professional,small,non_profit,active,91.78
CUST_007888,2024-02-15,enterprise,enterprise,non_profit,active,2305.17
CUST_007889,2023-03-23,enterprise,large,retail,active,1181.39
CUST_007890,2024-01-08,premium,small,finance,active,633.92
CUST_007891,2022-06-26,professional,small,non_profit,churned,107.82
CUST_007892,2023-11-12,starter,small,finance,active,23.7
CUST_007893,2023-01-22,professional,medium,healthcare,active,185.88
CUST_007894,2022-09-23,starter,small,non_profit,active,29.17
CUST_007895,2023-10-24,enterprise,small,real_estate,churned,279.82
CUST_007896,2022-07-19,professional,medium,retail,active,216.82
CUST_007897,2022-08-17,professional,small,real_estate,active,109.31
CUST_007898,2022-02-11,starter,small,technology,active,26.36
CUST_007899,2023-07-02,professional,small,retail,active,107.09
CUST_007900,2022-06-10,starter,small,healthcare,active,32.7
CUST_007901,2022-03-27,starter,small,finance,active,33.07
CUST_007902,2022-04-07,professional,medium,finance,active,221.46
CUST_007903,2023-01-17,starter,small,manufacturing,active,29.13
CUST_007904,2024-07-22,professional,small,healthcare,active,107.36
CUST_007905,2023-07-06,professional,large,finance,churned,458.01
CUST_007906,2023-07-11,starter,small,consulting,active,29.42
CUST_007907,2023-02-16,enterprise,medium,manufacturing,active,693.31
CUST_007908,2022-04-17,professional,small,non_profit,active,83.55
CUST_007909,2022-12-01,premium,medium,manufacturing,active,1225.99
CUST_007910,2022-03-01,starter,small,consulting,active,26.79
CUST_007911,2022-11-09,professional,small,finance,active,112.35
CUST_007912,2023-11-21,professional,medium,technology,active,162.59
CUST_007913,2023-02-02,starter,small,finance,active,29.81
CUST_007914,2023-05-30,starter,small,media,active,28.33
CUST_007915,2023-06-22,starter,small,media,active,26.04
CUST_007916,2022-11-18,starter,medium,real_estate,active,45.61
CUST_007917,2024-01-25,starter,small,consulting,active,30.6
CUST_007918,2022-10-16,professional,large,consulting,active,438.73
CUST_007919,2024-03-04,professional,large,healthcare,active,414.29
CUST_007920,2024-01-12,enterprise,large,finance,active,1063.61
CUST_007921,2023-11-06,premium,medium,finance,active,1012.82
CUST_007922,2022-05-25,starter,small,consulting,active,32.58
CUST_007923,2022-07-03,starter,small,healthcare,active,25.44
CUST_007924,2022-01-18,enterprise,medium,manufacturing,active,644.57
CUST_007925,2022-02-16,starter,small,manufacturing,active,25.09
CUST_007926,2022-09-17,professional,small,real_estate,active,87.79
CUST_007927,2024-09-22,enterprise,small,healthcare,active,272.86
CUST_007928,2023-05-13,starter,small,real_estate,churned,33.84
CUST_007929,2023-08-05,professional,large,healthcare,churned,333.57
CUST_007930,2024-06-02,starter,small,non_profit,active,28.38
CUST_007931,2024-04-25,premium,small,consulting,active,620.12
CUST_007932,2023-09-01,starter,medium,non_profit,active,44.64
CUST_007933,2023-12-09,starter,medium,real_estate,active,41.09
CUST_007934,2022-06-14,premium,medium,real_estate,active,1294.11
CUST_007935,2022-04-24,professional,large,real_estate,active,322.38
CUST_007936,2022-08-13,starter,small,consulting,active,28.1
CUST_007937,2022-01-22,professional,medium,finance,active,215.42
CUST_007938,2022-03-05,enterprise,small,technology,active,280.8
CUST_007939,2022-07-21,starter,small,finance,active,29.46
CUST_007940,2022-07-18,starter,small,real_estate,active,27.79
CUST_007941,2024-06-12,starter,small,healthcare,active,23.24
CUST_007942,2023-10-09,starter,small,technology,active,26.99
CUST_007943,2022-07-03,starter,medium,manufacturing,active,43.99
CUST_007944,2023-06-27,professional,medium,retail,active,202.97
CUST_007945,2022-01-02,premium,medium,education,active,1224.49
CUST_007946,2022-06-15,starter,small,consulting,active,32.97
CUST_007947,2023-09-23,professional,large,finance,active,424.53
CUST_007948,2023-08-02,starter,small,non_profit,active,23.92
CUST_007949,2023-04-07,enterprise,medium,consulting,active,607.14
CUST_007950,2023-03-19,starter,small,finance,active,32.74
CUST_007951,2024-02-14,starter,small,consulting,active,34.03
CUST_007952,2024-05-28,starter,small,retail,active,25.26
CUST_007953,2023-07-24,starter,small,retail,active,33.43
CUST_007954,2023-05-29,starter,large,non_profit,active,114.56
CUST_007955,2023-11-21,starter,small,retail,active,25.69
CUST_007956,2023-05-11,enterprise,large,consulting,active,1390.9
CUST_007957,2022-03-27,starter,medium,real_estate,active,45.79
CUST_007958,2022-04-27,professional,large,real_estate,active,464.92
CUST_007959,2024-02-08,starter,small,consulting,active,25.25
CUST_007960,2023-04-11,enterprise,large,healthcare,active,1078.06
CUST_007961,2023-07-20,premium,large,manufacturing,active,2845.34
CUST_007962,2022-04-22,starter,small,technology,active,34.49
CUST_007963,2022-07-14,professional,small,finance,active,105.49
CUST_007964,2024-03-21,professional,small,finance,active,87.16
CUST_007965,2022-08-20,starter,small,non_profit,active,24.97
CUST_007966,2023-11-21,starter,small,real_estate,active,33.05
CUST_007967,2024-01-19,starter,large,retail,churned,93.03
CUST_007968,2022-07-11,starter,small,media,active,31.75
CUST_007969,2024-01-16,starter,small,healthcare,active,29.33
CUST_007970,2022-11-30,professional,small,technology,active,95.28
CUST_007971,2024-07-06,starter,small,media,active,28.92
CUST_007972,2022-04-08,starter,medium,technology,active,47.48
CUST_007973,2023-10-07,starter,small,education,active,32.78
CUST_007974,2022-06-21,professional,small,technology,active,104.34
CUST_007975,2024-08-14,professional,small,real_estate,active,99.9
CUST_007976,2024-05-26,starter,large,manufacturing,churned,89.0
CUST_007977,2022-03-18,starter,small,non_profit,active,24.68
CUST_007978,2023-09-14,professional,small,media,active,117.08
CUST_007979,2022-04-30,professional,medium,media,active,232.29
CUST_007980,2023-12-13,starter,medium,healthcare,active,46.11
CUST_007981,2023-08-31,enterprise,medium,consulting,active,618.06
CUST_007982,2023-07-01,starter,medium,retail,active,49.8
CUST_007983,2022-11-03,professional,medium,education,active,211.79
CUST_007984,2022-07-02,professional,medium,technology,active,238.06
CUST_007985,2024-04-21,professional,small,finance,active,106.98
CUST_007986,2023-01-21,starter,large,education,active,106.76
CUST_007987,2024-04-21,professional,large,consulting,active,404.41
CUST_007988,2024-02-22,enterprise,medium,finance,active,625.75
CUST_007989,2022-12-29,professional,small,non_profit,active,112.05
CUST_007990,2022-05-22,starter,small,education,active,28.4
CUST_007991,2022-11-12,enterprise,medium,non_profit,active,600.73
CUST_007992,2023-08-03,enterprise,large,finance,active,1123.91
CUST_007993,2022-08-17,professional,medium,non_profit,active,180.92
CUST_007994,2023-03-22,enterprise,enterprise,technology,active,2652.33
CUST_007995,2024-01-26,professional,medium,manufacturing,active,229.77
CUST_007996,2023-08-17,professional,medium,non_profit,active,160.99
CUST_007997,2022-10-02,enterprise,enterprise,media,active,2056.15
CUST_007998,2023-09-25,starter,large,consulting,active,95.95
CUST_007999,2022-11-08,enterprise,medium,healthcare,active,662.37
CUST_008000,2023-08-11,premium,medium,non_profit,active,1149.29
CUST_008001,2022-01-23,starter,small,real_estate,active,23.24
CUST_008002,2024-03-11,starter,small,non_profit,active,28.5
CUST_008003,2023-12-04,professional,enterprise,media,active,720.67
CUST_008004,2022-12-27,starter,small,non_profit,active,33.07
CUST_008005,2022-10-19,professional,medium,consulting,active,181.15
CUST_008006,2024-09-03,starter,small,real_estate,active,25.45
CUST_008007,2023-09-15,premium,small,real_estate,active,682.14
CUST_008008,2022-04-26,starter,small,consulting,active,28.56
CUST_008009,2022-10-23,premium,enterprise,media,active,4835.45
CUST_008010,2023-10-08,premium,enterprise,education,active,4235.13
CUST_008011,2024-01-21,professional,small,non_profit,churned,100.44
CUST_008012,2023-07-01,starter,small,healthcare,active,34.77
CUST_008013,2022-10-27,professional,large,non_profit,active,404.38
CUST_008014,2022-09-29,enterprise,medium,manufacturing,active,554.92
CUST_008015,2024-03-22,professional,small,non_profit,active,85.8
CUST_008016,2023-10-18,starter,small,real_estate,active,32.55
CUST_008017,2024-06-15,professional,large,technology,active,371.34
CUST_008018,2022-06-25,professional,medium,healthcare,active,225.72
CUST_008019,2022-02-02,professional,small,finance,churned,94.98
CUST_008020,2024-09-11,professional,medium,media,active,162.31
CUST_008021,2023-02-14,professional,small,manufacturing,active,101.09
CUST_008022,2024-07-12,professional,small,technology,active,79.92
CUST_008023,2023-07-12,professional,small,finance,active,89.91
CUST_008024,2024-05-03,starter,large,manufacturing,active,93.4
CUST_008025,2022-04-17,enterprise,medium,retail,active,479.33
CUST_008026,2024-06-17,professional,medium,real_estate,active,204.82
CUST_008027,2022-07-14,enterprise,medium,technology,active,558.24
CUST_008028,2022-11-09,enterprise,large,real_estate,active,1223.49
CUST_008029,2023-09-26,premium,small,non_profit,active,655.76
CUST_008030,2022-09-26,starter,small,healthcare,active,29.62
CUST_008031,2023-03-02,starter,small,retail,active,23.37
CUST_008032,2024-08-05,starter,small,media,active,32.34
CUST_008033,2024-07-26,professional,small,technology,active,81.07
CUST_008034,2022-08-06,starter,small,technology,churned,31.08
CUST_008035,2024-01-08,starter,small,consulting,active,32.01
CUST_008036,2023-02-17,starter,small,healthcare,churned,30.07
CUST_008037,2024-06-09,premium,enterprise,non_profit,active,4522.37
CUST_008038,2022-07-28,starter,large,technology,active,115.28
CUST_008039,2024-08-31,starter,small,education,active,27.69
CUST_008040,2022-04-10,starter,medium,real_estate,active,44.32
CUST_008041,2023-08-02,starter,medium,retail,active,55.38
CUST_008042,2024-09-29,premium,small,real_estate,active,638.53
CUST_008043,2024-07-07,enterprise,medium,manufacturing,active,582.71
CUST_008044,2023-08-07,enterprise,medium,technology,churned,599.64
CUST_008045,2023-05-07,premium,medium,technology,active,1272.68
CUST_008046,2023-06-28,starter,small,media,active,25.08
CUST_008047,2024-06-18,professional,medium,technology,active,161.69
CUST_008048,2023-10-09,premium,large,retail,churned,2329.65
CUST_008049,2024-06-28,starter,small,healthcare,active,23.75
CUST_008050,2022-10-05,professional,small,manufacturing,active,91.2
CUST_008051,2024-09-19,starter,medium,manufacturing,active,41.78
CUST_008052,2023-09-02,starter,medium,technology,active,46.91
CUST_008053,2022-10-08,professional,medium,education,active,235.19
CUST_008054,2023-07-27,professional,small,consulting,active,111.61
CUST_008055,2023-01-19,starter,small,finance,active,26.69
CUST_008056,2022-02-09,starter,small,consulting,active,24.84
CUST_008057,2024-03-07,premium,small,finance,active,507.19
CUST_008058,2024-07-21,enterprise,large,education,active,1252.37
CUST_008059,2023-03-23,professional,large,media,active,341.05
CUST_008060,2024-08-12,starter,small,consulting,active,32.11
CUST_008061,2022-07-08,enterprise,large,finance,active,1019.09
CUST_008062,2022-01-09,starter,small,education,active,25.94
CUST_008063,2024-08-12,professional,medium,manufacturing,active,194.19
CUST_008064,2022-01-31,professional,large,manufacturing,active,398.83
CUST_008065,2023-05-07,professional,large,consulting,active,367.65
CUST_008066,2022-10-23,premium,medium,education,active,1137.79
CUST_008067,2022-08-17,starter,large,non_profit,active,96.51
CUST_008068,2022-06-24,starter,small,healthcare,active,33.04
CUST_008069,2024-04-17,professional,small,retail,churned,100.36
CUST_008070,2022-11-17,starter,large,technology,active,98.57
CUST_008071,2022-03-25,starter,small,finance,active,26.53
CUST_008072,2024-01-17,premium,large,education,active,2128.55
CUST_008073,2022-06-20,starter,small,non_profit,active,23.85
CUST_008074,2024-01-29,professional,medium,retail,active,190.59
CUST_008075,2023-11-06,professional,small,finance,active,116.68
CUST_008076,2024-08-10,enterprise,enterprise,healthcare,active,2810.95
CUST_008077,2024-03-08,starter,medium,media,active,43.84
CUST_008078,2024-03-08,professional,medium,finance,active,209.61
CUST_008079,2023-04-20,starter,small,media,active,25.02
CUST_008080,2024-03-01,starter,small,manufacturing,active,29.42
CUST_008081,2023-07-13,professional,medium,retail,active,208.35
CUST_008082,2023-07-24,professional,medium,education,active,215.9
CUST_008083,2022-11-25,professional,small,real_estate,active,92.06
CUST_008084,2022-07-05,premium,small,non_profit,churned,639.39
CUST_008085,2022-06-24,professional,small,education,active,84.74
CUST_008086,2024-05-29,professional,small,education,churned,83.22
CUST_008087,2022-04-29,premium,large,real_estate,active,2233.65
CUST_008088,2023-01-13,professional,enterprise,non_profit,active,666.06
CUST_008089,2022-03-10,professional,medium,technology,active,185.94
CUST_008090,2022-02-23,starter,medium,real_estate,churned,55.89
CUST_008091,2022-02-18,premium,large,education,active,2215.25
CUST_008092,2022-04-05,starter,small,manufacturing,active,28.4
CUST_008093,2022-11-11,professional,small,manufacturing,active,97.88
CUST_008094,2024-02-23,enterprise,small,education,active,315.58
CUST_008095,2023-01-01,professional,medium,finance,active,182.89
CUST_008096,2024-06-13,starter,medium,real_estate,active,53.54
CUST_008097,2024-05-23,enterprise,large,manufacturing,churned,1012.98
CUST_008098,2024-03-19,enterprise,enterprise,media,active,2033.47
CUST_008099,2023-08-18,starter,medium,manufacturing,active,52.97
CUST_008100,2024-09-30,enterprise,medium,non_profit,active,589.29
CUST_008101,2022-09-24,enterprise,medium,manufacturing,active,682.24
CUST_008102,2023-09-10,enterprise,small,retail,active,243.58
CUST_008103,2022-08-25,starter,enterprise,media,active,199.84
CUST_008104,2022-02-01,professional,large,retail,active,350.36
CUST_008105,2023-06-27,professional,medium,retail,active,192.73
CUST_008106,2024-06-13,professional,enterprise,healthcare,active,859.21
CUST_008107,2022-09-03,starter,small,real_estate,active,33.85
CUST_008108,2024-09-30,professional,small,finance,active,96.11
CUST_008109,2022-02-08,professional,small,real_estate,active,97.99
CUST_008110,2023-07-02,premium,enterprise,finance,active,5398.08
CUST_008111,2023-07-25,professional,large,healthcare,active,375.48
CUST_008112,2022-06-28,starter,small,media,active,29.5
CUST_008113,2022-07-21,enterprise,small,technology,churned,273.31
CUST_008114,2023-07-23,enterprise,small,consulting,active,261.2
CUST_008115,2023-12-02,professional,small,healthcare,active,91.61
CUST_008116,2022-05-06,starter,small,media,active,31.22
CUST_008117,2023-02-23,starter,medium,education,active,55.5
CUST_008118,2022-08-06,professional,medium,education,active,217.22
CUST_008119,2023-05-10,enterprise,small,real_estate,active,245.18
CUST_008120,2023-06-09,professional,small,non_profit,active,113.39
CUST_008121,2022-12-31,professional,medium,consulting,active,213.77
CUST_008122,2022-07-12,starter,small,manufacturing,active,26.44
CUST_008123,2023-01-26,professional,medium,media,active,166.17
CUST_008124,2023-05-06,professional,small,media,active,108.6
CUST_008125,2024-08-13,starter,medium,finance,active,50.81
CUST_008126,2023-02-12,starter,small,non_profit,active,34.01
CUST_008127,2022-11-14,starter,small,retail,active,25.63
CUST_008128,2023-02-10,premium,small,finance,active,620.0
CUST_008129,2023-08-13,starter,medium,manufacturing,active,56.62
CUST_008130,2023-10-07,professional,small,consulting,churned,89.57
CUST_008131,2024-07-16,professional,small,education,active,81.29
CUST_008132,2023-08-25,professional,large,non_profit,active,412.7
CUST_008133,2022-01-30,professional,small,technology,churned,83.64
CUST_008134,2023-06-30,enterprise,enterprise,non_profit,active,2450.92
CUST_008135,2023-05-07,professional,medium,retail,active,205.16
CUST_008136,2023-06-29,professional,small,retail,active,112.17
CUST_008137,2023-12-02,enterprise,large,education,active,1037.72
CUST_008138,2023-12-23,starter,medium,healthcare,active,49.79
CUST_008139,2023-02-24,starter,small,real_estate,active,26.57
CUST_008140,2022-10-22,professional,small,finance,active,104.96
CUST_008141,2023-02-04,professional,small,manufacturing,active,108.35
CUST_008142,2023-06-11,professional,large,real_estate,active,366.69
CUST_008143,2024-02-09,professional,small,non_profit,active,107.88
CUST_008144,2023-08-20,enterprise,enterprise,education,active,2339.54
CUST_008145,2023-07-29,starter,small,education,active,32.76
CUST_008146,2024-06-30,starter,small,media,active,27.01
CUST_008147,2023-12-29,enterprise,large,non_profit,active,1126.35
CUST_008148,2023-06-17,starter,small,finance,active,34.17
CUST_008149,2024-01-30,enterprise,small,healthcare,active,339.97
CUST_008150,2022-02-22,professional,medium,finance,active,170.62
CUST_008151,2023-03-28,professional,small,non_profit,churned,97.53
CUST_008152,2023-07-06,starter,small,non_profit,active,30.86
CUST_008153,2023-11-10,professional,medium,healthcare,churned,224.47
CUST_008154,2022-11-03,starter,small,real_estate,active,29.47
CUST_008155,2023-10-17,starter,small,non_profit,churned,33.72
CUST_008156,2023-04-08,premium,medium,healthcare,active,1180.83
CUST_008157,2024-08-06,starter,small,education,active,31.91
CUST_008158,2023-06-26,starter,small,manufacturing,churned,33.82
CUST_008159,2022-09-26,professional,small,education,active,111.31
CUST_008160,2024-03-19,starter,small,manufacturing,active,32.42
CUST_008161,2022-07-31,premium,large,consulting,active,2395.49
CUST_008162,2024-06-13,premium,enterprise,finance,active,4843.29
CUST_008163,2023-02-05,professional,large,real_estate,active,335.93
CUST_008164,2022-07-06,starter,small,retail,active,30.6
CUST_008165,2022-08-03,premium,medium,real_estate,active,1200.33
CUST_008166,2024-02-10,professional,small,consulting,active,112.82
CUST_008167,2022-04-27,premium,medium,healthcare,active,1236.47
CUST_008168,2023-09-17,premium,medium,media,active,1359.33
CUST_008169,2022-03-23,starter,small,manufacturing,active,34.17
CUST_008170,2022-12-11,professional,medium,non_profit,active,160.1
CUST_008171,2024-04-20,professional,small,technology,active,108.42
CUST_008172,2023-09-25,enterprise,medium,non_profit,active,630.21
CUST_008173,2022-06-20,starter,small,healthcare,active,28.37
CUST_008174,2023-08-14,starter,small,technology,active,27.5
CUST_008175,2022-06-01,starter,medium,real_estate,active,56.08
CUST_008176,2024-08-04,professional,small,consulting,active,102.37
CUST_008177,2022-08-15,enterprise,small,education,active,249.9
CUST_008178,2024-04-28,premium,medium,education,active,1316.27
CUST_008179,2023-07-06,starter,small,technology,active,31.95
CUST_008180,2023-04-21,professional,small,technology,active,109.64
CUST_008181,2023-11-16,starter,small,education,churned,25.46
CUST_008182,2023-11-21,professional,large,consulting,active,322.39
CUST_008183,2024-02-02,starter,small,healthcare,active,24.61
CUST_008184,2022-09-04,starter,medium,non_profit,active,40.76
CUST_008185,2022-09-12,starter,small,real_estate,active,24.66
CUST_008186,2023-08-11,enterprise,medium,media,active,552.85
CUST_008187,2023-10-24,starter,small,education,churned,27.25
CUST_008188,2022-09-07,starter,small,consulting,active,23.69
CUST_008189,2022-03-02,starter,small,real_estate,active,27.01
CUST_008190,2023-07-02,premium,medium,healthcare,active,1369.54
CUST_008191,2024-01-05,starter,small,healthcare,active,23.7
CUST_008192,2022-12-02,professional,medium,technology,active,229.19
CUST_008193,2022-11-03,professional,large,retail,active,433.26
CUST_008194,2022-07-31,professional,small,consulting,active,81.96
CUST_008195,2022-12-18,starter,small,real_estate,active,28.96
CUST_008196,2023-01-24,starter,small,consulting,active,24.82
CUST_008197,2023-03-27,starter,medium,healthcare,active,43.45
CUST_008198,2022-12-24,starter,small,real_estate,active,31.56
CUST_008199,2023-02-15,enterprise,small,non_profit,active,268.54
CUST_008200,2022-12-28,enterprise,small,retail,active,334.7
CUST_008201,2022-03-03,enterprise,medium,technology,active,629.34
CUST_008202,2023-07-12,starter,small,education,active,34.51
CUST_008203,2024-09-27,enterprise,large,consulting,active,1002.53
CUST_008204,2023-10-11,starter,small,manufacturing,active,28.42
CUST_008205,2022-09-10,enterprise,small,healthcare,active,317.02
CUST_008206,2024-05-31,professional,small,consulting,active,111.69
CUST_008207,2022-09-03,enterprise,medium,non_profit,active,595.97
CUST_008208,2022-07-10,professional,medium,education,active,186.8
CUST_008209,2024-06-17,enterprise,enterprise,healthcare,active,2016.37
CUST_008210,2022-10-25,professional,medium,retail,active,190.47
CUST_008211,2023-11-27,starter,medium,non_profit,active,40.03
CUST_008212,2022-05-18,professional,small,real_estate,active,115.28
CUST_008213,2023-04-28,professional,medium,media,active,173.66
CUST_008214,2022-01-29,starter,small,finance,active,29.52
CUST_008215,2023-03-08,starter,small,consulting,active,27.95
CUST_008216,2022-12-18,professional,small,retail,active,90.88
CUST_008217,2023-06-18,professional,large,healthcare,active,379.48
CUST_008218,2022-09-19,professional,small,manufacturing,active,81.92
CUST_008219,2023-12-23,enterprise,medium,consulting,active,497.54
CUST_008220,2024-07-03,professional,medium,healthcare,active,208.83
CUST_008221,2023-12-15,starter,small,media,active,34.32
CUST_008222,2022-11-28,professional,small,retail,active,92.46
CUST_008223,2024-06-12,enterprise,small,manufacturing,active,288.19
CUST_008224,2022-09-29,enterprise,large,technology,active,1426.96
CUST_008225,2024-09-13,professional,large,healthcare,active,325.18
CUST_008226,2023-11-17,starter,large,real_estate,active,100.86
CUST_008227,2022-05-19,professional,small,media,active,118.01
CUST_008228,2022-01-09,premium,small,manufacturing,active,513.39
CUST_008229,2023-03-06,enterprise,medium,retail,active,580.36
CUST_008230,2024-08-14,professional,small,real_estate,active,113.75
CUST_008231,2022-09-27,professional,small,manufacturing,active,105.99
CUST_008232,2023-04-10,professional,small,healthcare,churned,100.14
CUST_008233,2023-08-16,starter,small,retail,active,30.07
CUST_008234,2024-03-24,starter,small,retail,active,33.95
CUST_008235,2023-08-13,starter,medium,consulting,active,50.47
CUST_008236,2022-02-15,starter,small,consulting,active,28.95
CUST_008237,2022-09-24,starter,small,non_profit,active,30.47
CUST_008238,2023-12-10,starter,large,technology,active,101.76
CUST_008239,2022-06-27,starter,small,real_estate,active,29.42
CUST_008240,2024-05-28,starter,small,manufacturing,active,34.09
CUST_008241,2023-06-06,professional,small,media,active,109.5
CUST_008242,2024-06-11,starter,small,education,active,31.95
CUST_008243,2022-12-26,professional,small,healthcare,active,113.08
CUST_008244,2022-08-31,enterprise,enterprise,education,active,2435.12
CUST_008245,2024-07-03,enterprise,enterprise,media,active,2049.5
CUST_008246,2023-05-18,starter,small,healthcare,active,28.46
CUST_008247,2024-06-28,starter,small,retail,active,23.45
CUST_008248,2024-09-18,starter,small,consulting,active,32.55
CUST_008249,2024-09-09,starter,small,real_estate,active,34.63
CUST_008250,2024-03-18,professional,small,healthcare,active,109.2
CUST_008251,2024-05-09,professional,small,manufacturing,active,109.92
CUST_008252,2024-02-24,professional,medium,technology,active,175.37
CUST_008253,2024-08-27,starter,small,retail,active,30.05
CUST_008254,2024-02-18,professional,medium,real_estate,active,230.93
CUST_008255,2023-06-04,starter,small,media,active,25.58
CUST_008256,2023-04-27,professional,large,media,active,423.24
CUST_008257,2023-01-03,professional,medium,real_estate,active,176.91
CUST_008258,2022-08-28,professional,large,retail,active,383.79
CUST_008259,2024-02-19,enterprise,small,media,active,292.96
CUST_008260,2024-04-29,starter,medium,manufacturing,active,41.05
CUST_008261,2024-01-05,professional,small,technology,active,103.16
CUST_008262,2023-09-30,professional,large,healthcare,active,469.56
CUST_008263,2022-12-24,professional,medium,retail,active,200.01
CUST_008264,2023-10-15,professional,small,consulting,active,117.59
CUST_008265,2022-07-10,enterprise,small,real_estate,active,254.47
CUST_008266,2022-05-17,professional,medium,education,active,180.25
CUST_008267,2022-06-20,starter,small,technology,active,33.92
CUST_008268,2022-03-11,professional,small,finance,active,113.35
CUST_008269,2022-08-27,professional,medium,healthcare,active,207.85
CUST_008270,2024-01-12,enterprise,medium,education,active,587.07
CUST_008271,2022-05-18,starter,small,technology,active,26.31
CUST_008272,2022-10-14,professional,medium,healthcare,active,160.77
CUST_008273,2023-12-26,professional,medium,media,active,214.08
CUST_008274,2024-05-08,starter,enterprise,manufacturing,active,167.14
CUST_008275,2022-08-09,starter,small,finance,active,26.34
CUST_008276,2024-03-10,starter,small,retail,active,32.95
CUST_008277,2023-10-21,enterprise,small,healthcare,active,246.32
CUST_008278,2023-05-10,professional,large,non_profit,active,368.61
CUST_008279,2024-09-04,professional,medium,finance,active,170.68
CUST_008280,2022-10-11,enterprise,large,real_estate,active,1415.84
CUST_008281,2022-01-29,professional,small,non_profit,active,108.12
CUST_008282,2023-07-26,professional,medium,media,active,171.22
CUST_008283,2023-02-04,premium,large,manufacturing,active,2749.78
CUST_008284,2023-08-12,professional,medium,consulting,active,175.49
CUST_008285,2022-07-01,professional,enterprise,education,active,664.17
CUST_008286,2023-05-23,starter,small,manufacturing,active,32.4
CUST_008287,2022-07-09,enterprise,large,manufacturing,active,965.91
CUST_008288,2024-05-02,premium,small,retail,active,520.5
CUST_008289,2022-04-13,enterprise,medium,healthcare,active,607.04
CUST_008290,2023-09-29,starter,small,technology,active,23.61
CUST_008291,2022-11-09,professional,medium,consulting,active,201.06
CUST_008292,2022-04-12,enterprise,medium,consulting,active,530.74
CUST_008293,2023-05-02,professional,small,technology,active,85.11
CUST_008294,2023-02-13,starter,small,media,active,31.26
